Timestamp,Source_IP,Destination_IP,Port,Protocol,Packet_Size,Duration,Attack_Type,Is_Attack,Packet_Loss,Latency,Throughput,Jitter,Authentication_Failure
2023-01-07 14:00:00,192.168.1.1,192.168.1.103,9125,ICMP,1100,9.582301888484805,DoS,1,1.2927863182012294,127.13016411563088,12.79065423972585,25.105873071184874,0
2023-01-07 15:00:00,192.168.1.4,192.168.1.103,8248,TCP,1188,99.88937194212573,Malware,0,1.686062452031429,203.91162691560024,5.947806347997008,34.37892682513337,0
2023-01-07 16:00:00,172.16.0.3,192.168.1.103,9923,ICMP,992,32.73126101764851,Data Injection,1,2.0113020684177103,192.19906981100377,30.610808504420863,39.616136267269624,0
2023-01-07 17:00:00,192.168.1.1,192.168.1.100,3040,ICMP,586,74.84357281367976,Data Injection,0,0.25612148202156626,397.5367833065466,15.850336577011106,29.192630507462404,0
2023-01-07 18:00:00,192.168.1.4,10.0.0.101,9007,ICMP,494,80.68583879737896,Data Injection,1,2.482577111153024,228.7020934549302,17.48364375681081,45.45499543166056,1
2023-01-07 19:00:00,192.168.1.4,10.0.0.101,4056,ICMP,856,85.81652477362219,DoS,0,0.6165924553764612,86.21336174166511,76.09985490785631,47.1053731995052,0
2023-01-07 20:00:00,10.0.0.2,192.168.1.100,5088,TCP,596,99.76306691047543,APT,0,2.004851633441759,134.33773784755098,1.6822232873929344,3.3095292373598175,0
2023-01-07 21:00:00,192.168.1.1,10.0.0.101,5253,UDP,1042,24.2254988771611,Malware,0,1.7535489399604214,255.0475792085735,55.825231560969904,20.17828992311458,0
2023-01-07 22:00:00,192.168.1.4,192.168.1.100,9536,TCP,1380,4.131047603284,Data Injection,0,3.864200417132517,74.57950479564131,38.008191921287136,1.2706051838856065,1
2023-01-07 23:00:00,172.16.0.3,10.0.0.101,337,TCP,873,41.178032647659144,APT,0,4.0158525581636555,306.21618214736105,50.70434499086387,16.537891202984703,0
2023-01-08 00:00:00,172.16.0.3,172.16.0.102,2416,TCP,976,13.095058915911801,Malware,0,0.7670644119454401,283.3079059690218,56.326740697738835,26.889724076733046,0
2023-01-08 01:00:00,10.0.0.2,172.16.0.102,2182,UDP,1188,2.340346327289307,Malware,0,1.832755936896131,357.63645587474656,31.405432676282093,45.548667032446446,0
2023-01-08 02:00:00,192.168.1.4,192.168.1.103,2765,ICMP,1391,36.106640031434466,Data Injection,0,1.8667658051591585,468.91460307430447,29.581375132410102,42.3430606910236,0
2023-01-08 03:00:00,192.168.1.1,172.16.0.102,1611,ICMP,934,78.39545128241612,Data Injection,0,0.7570522196804252,456.21502598947666,73.36684474855709,6.462236360932087,0
2023-01-08 04:00:00,172.16.0.3,172.16.0.102,6203,ICMP,603,56.66145105338458,DoS,0,3.9922675252559525,473.0917334163468,87.1405711133036,4.742215699570695,0
2023-01-08 05:00:00,192.168.1.4,172.16.0.102,3950,UDP,1087,31.34652112211437,APT,0,3.5361416416771165,123.11308291482676,19.33890508260694,29.504440203957685,0
2023-01-08 06:00:00,192.168.1.4,192.168.1.100,1332,ICMP,1442,65.4687663487227,APT,0,0.9519089314851736,66.65108801303795,9.852114177461381,26.652686825693255,1
2023-01-08 07:00:00,10.0.0.2,172.16.0.102,9497,UDP,1390,23.278616212850192,Data Injection,0,1.8336095429689951,151.8360735477278,89.78980105856338,13.392244307358188,0
2023-01-08 08:00:00,172.16.0.3,172.16.0.102,4331,ICMP,290,1.536706462601294,Malware,0,0.5290251242825711,447.647501210391,35.054556818375126,44.98270891923638,0
2023-01-08 09:00:00,172.16.0.3,192.168.1.103,7334,ICMP,1323,76.4589033049991,Data Injection,0,3.1410329854652197,486.05468383712065,55.17660732721514,46.37558383213152,0
2023-01-08 10:00:00,192.168.1.1,172.16.0.102,2403,TCP,936,62.41193417791451,Malware,0,0.6068596227430983,429.80315058416755,36.01836013754835,20.19031077317412,0
2023-01-08 11:00:00,172.16.0.3,172.16.0.102,3259,UDP,955,76.2540321876459,Malware,1,4.929670843124589,55.89884284264426,12.667653400970526,44.52609759996466,0
2023-01-08 12:00:00,192.168.1.1,10.0.0.101,2159,TCP,1100,3.989907867097795,Data Injection,0,3.9034103734393115,473.7665710318368,58.97423133027804,19.259049823722336,0
2023-01-08 13:00:00,172.16.0.3,192.168.1.103,1724,TCP,273,83.72825082028216,Normal,0,1.9511927479199753,212.2556556480422,52.56157109178601,36.867159908302035,0
2023-01-08 14:00:00,10.0.0.2,192.168.1.103,6944,TCP,804,61.99066738362671,APT,0,2.8928196613967723,5.645835090414486,20.379056563200603,23.849516655631437,0
2023-01-08 15:00:00,172.16.0.3,192.168.1.103,382,UDP,460,56.38319553619275,Malware,0,4.556709081082044,221.75447663334862,45.24171756076256,6.216899509708431,0
2023-01-08 16:00:00,192.168.1.1,192.168.1.103,2624,UDP,1187,62.49894340664171,Malware,0,2.7704964019791305,23.988515668058326,79.71505565116301,46.40391664172738,0
2023-01-08 17:00:00,192.168.1.1,192.168.1.103,9928,ICMP,94,86.45688136214957,Normal,0,0.8724924319897759,272.39508265939764,59.08356770047835,22.759420009539078,0
2023-01-08 18:00:00,10.0.0.2,192.168.1.103,4306,TCP,961,58.73495700523482,DoS,0,1.8935167779057966,169.9384596910886,9.782040973992785,36.75090331208794,0
2023-01-08 19:00:00,172.16.0.3,192.168.1.100,3758,ICMP,712,58.136942950829116,Normal,0,4.215724325148727,237.24403186343034,54.847347573190596,18.42197334012148,0
2023-01-08 20:00:00,172.16.0.3,172.16.0.102,2489,TCP,392,99.06884779087001,Normal,0,3.2210650799480893,306.9720100108154,70.30355609902972,1.0421558409541096,0
2023-01-08 21:00:00,10.0.0.2,192.168.1.103,4815,UDP,1253,75.69734369014994,Malware,0,3.2536219216690014,434.5317468130923,79.29107023749707,5.116464898722612,0
2023-01-08 22:00:00,172.16.0.3,172.16.0.102,6170,UDP,1015,44.28515116456842,APT,0,4.3341074284424455,331.2888866594924,62.948846105563256,24.861352026547227,0
2023-01-08 23:00:00,172.16.0.3,172.16.0.102,576,UDP,1187,70.76896030328948,Normal,0,4.4698652873125235,217.59038537061215,15.350550637624297,34.52922142060548,0
2023-01-09 00:00:00,192.168.1.1,192.168.1.100,9037,TCP,684,38.984124122009675,DoS,1,4.598962858897181,409.8944989815122,71.04630933235705,16.803292796306028,0
2023-01-09 01:00:00,172.16.0.3,192.168.1.103,2828,UDP,1260,22.964658702101552,Data Injection,0,0.4742459662657805,452.885486648993,67.76645042354349,34.804874112964754,0
2023-01-09 02:00:00,172.16.0.3,10.0.0.101,5170,TCP,225,59.72550250108717,Normal,0,2.7206300098155047,60.76022324966641,2.540245605769259,34.961915912654604,0
2023-01-09 03:00:00,10.0.0.2,192.168.1.100,7581,ICMP,839,92.82539160158375,Normal,1,3.702547606091593,266.43455579884295,41.233591992265296,35.22640177565876,0
2023-01-09 04:00:00,10.0.0.2,10.0.0.101,2739,TCP,1350,92.92103804954473,DoS,0,3.784634225635069,142.97146791147964,33.3617296715411,24.676840515623372,0
2023-01-09 05:00:00,192.168.1.4,172.16.0.102,6526,ICMP,337,34.256337282738485,APT,0,3.0335810098500193,24.483537740596756,66.97426521893898,45.75281889106305,1
2023-01-09 06:00:00,192.168.1.1,172.16.0.102,3761,TCP,1090,52.81497887554733,Normal,0,0.8339366759183708,334.6048008618787,21.69196764986098,24.510906247232718,0
2023-01-09 07:00:00,172.16.0.3,192.168.1.100,9786,ICMP,1115,21.242426267129137,Normal,1,3.9871027697083217,431.52261795215355,59.12810510512843,22.568233155482247,0
2023-01-09 08:00:00,172.16.0.3,192.168.1.100,4018,UDP,389,99.56354783893846,APT,0,3.6005566675747285,82.28842458421963,91.32927558523582,10.049102868630285,1
2023-01-09 09:00:00,192.168.1.4,10.0.0.101,2423,ICMP,1003,98.11367899600678,DoS,0,0.43067885774518144,406.39441515432634,79.8004569836399,15.45198885908119,0
2023-01-09 10:00:00,172.16.0.3,192.168.1.103,8800,UDP,1236,64.98594207777398,Normal,0,2.3190491233718813,426.84447103493386,92.15362784803139,2.212491176663337,0
2023-01-09 11:00:00,192.168.1.1,10.0.0.101,9759,UDP,603,80.46096456177959,APT,1,0.8698869976090179,457.25588089057527,97.85274609657573,31.713411151446895,0
2023-01-09 12:00:00,192.168.1.4,192.168.1.100,314,ICMP,551,71.53850611224163,Normal,0,1.6873852285648594,133.37725945394016,1.1659456879156604,12.501933621961934,0
2023-01-09 13:00:00,192.168.1.1,10.0.0.101,5363,TCP,885,59.35650608204288,Data Injection,0,0.09040546102842717,452.07257952975476,62.31185351011001,15.277347198824708,0
2023-01-09 14:00:00,192.168.1.4,192.168.1.100,9902,TCP,1152,5.429464899190879,Malware,1,2.001649342053791,161.01071461347968,41.34265583611476,38.56364463104963,1
2023-01-09 15:00:00,192.168.1.4,10.0.0.101,1156,TCP,419,45.530957821010844,Data Injection,0,2.749384605781052,276.6166687142959,85.99946358447866,16.42833703975655,0
2023-01-09 16:00:00,10.0.0.2,192.168.1.100,2084,TCP,1339,67.5111515865243,Normal,0,3.097912964135434,26.203227945308782,25.25628873071226,12.185575011455795,0
2023-01-09 17:00:00,192.168.1.1,192.168.1.100,7029,TCP,298,67.7854082269801,DoS,0,3.3174517256435503,22.89666309600306,98.1048459625961,8.535981681771917,0
2023-01-09 18:00:00,172.16.0.3,192.168.1.100,4563,UDP,290,37.37494958039613,Malware,0,4.1814565655123,360.4662331533692,61.409426157420356,38.7654342688796,0
2023-01-09 19:00:00,172.16.0.3,192.168.1.103,1027,TCP,1400,94.17502946713725,Data Injection,1,1.0773145363786503,222.79550901091773,79.37438648266021,6.572342273702341,0
2023-01-09 20:00:00,192.168.1.1,10.0.0.101,5465,UDP,112,16.818967520454425,APT,0,0.6024091121923397,128.88989530923956,8.651395326994555,22.742312636492642,0
2023-01-09 21:00:00,172.16.0.3,10.0.0.101,5372,UDP,181,50.08590867693451,DoS,1,4.257685859489628,96.01633451643019,18.427442687410622,25.395812792252002,0
2023-01-09 22:00:00,172.16.0.3,10.0.0.101,9459,UDP,117,69.11930925742719,Data Injection,0,0.7830640744632494,335.3067919387498,75.8645269361169,34.40075664301716,0
2023-01-09 23:00:00,192.168.1.1,192.168.1.100,1455,ICMP,628,69.74386700859174,APT,0,4.873800406680976,1.2003704686445964,2.296453551728429,31.700845768416475,1
2023-01-10 00:00:00,192.168.1.4,10.0.0.101,591,ICMP,1131,64.89903178120467,Normal,1,4.212691146993185,403.13969342923025,81.7061107907889,40.55496157996422,0
2023-01-10 01:00:00,192.168.1.1,10.0.0.101,2402,UDP,116,27.601292523840833,APT,0,2.504383029447996,40.54555345883448,1.4935069673219543,2.3330965529192835,0
2023-01-10 02:00:00,192.168.1.4,192.168.1.100,9457,ICMP,621,15.705036211793535,Data Injection,0,4.9071071246101265,96.5533178391516,65.7461720222212,14.89239216649192,0
2023-01-10 03:00:00,172.16.0.3,172.16.0.102,5104,TCP,1189,63.63043864998842,Data Injection,0,0.48688364554002106,193.7319612542457,36.57288263115741,14.078692526891448,0
2023-01-10 04:00:00,172.16.0.3,192.168.1.100,297,TCP,931,59.97028140232983,Normal,1,1.5153288058755083,242.9445111183357,61.188335786648,7.3862435890462,0
2023-01-10 05:00:00,172.16.0.3,10.0.0.101,7079,UDP,461,18.017665427895174,APT,0,3.191122075203057,178.14256279115696,69.63353755821245,14.529994867436512,0
2023-01-10 06:00:00,10.0.0.2,192.168.1.100,1907,TCP,1225,70.54340064249928,APT,0,1.7500343423658937,161.03537032716264,34.31327439671179,15.55728917573088,0
2023-01-10 07:00:00,192.168.1.4,172.16.0.102,1285,UDP,738,45.57168197419228,Normal,0,4.641862759903959,481.99409002452103,10.885448566272473,26.142034650181166,0
2023-01-10 08:00:00,10.0.0.2,192.168.1.100,7511,UDP,450,66.80928310115497,APT,0,0.3281304408890878,321.1482609404537,7.057622188051738,33.21885349842018,1
2023-01-10 09:00:00,10.0.0.2,10.0.0.101,1060,TCP,174,83.75297126903806,Normal,0,2.747059160304823,12.693044728326717,58.934708653998534,19.116915629229524,0
2023-01-10 10:00:00,192.168.1.1,172.16.0.102,9129,ICMP,677,17.055870014834625,DoS,0,2.9543313369755726,215.65777831371227,52.113469838037744,36.00156454253772,1
2023-01-10 11:00:00,10.0.0.2,192.168.1.103,8093,TCP,80,2.012572312883984,Data Injection,0,3.2636406188861207,437.62934117224114,74.24588081120113,16.87465039512104,0
2023-01-10 12:00:00,192.168.1.1,10.0.0.101,9097,TCP,1269,77.9323483809391,DoS,0,1.2783311166590723,151.42663701892332,51.022577449393324,14.585155498006541,0
2023-01-10 13:00:00,192.168.1.1,172.16.0.102,2772,UDP,947,61.00877277274634,Malware,0,1.8228321375993222,48.18361604241973,42.302334424084826,27.105283987265516,0
2023-01-10 14:00:00,10.0.0.2,172.16.0.102,8233,UDP,604,69.99399300524996,Malware,1,4.218402648324888,379.434001023369,39.86890910579947,1.2834463792589514,0
2023-01-10 15:00:00,192.168.1.4,192.168.1.103,4589,UDP,234,83.8316820013654,Malware,0,0.9747138448507991,303.40090213610455,2.74204556950698,4.081477269336618,0
2023-01-10 16:00:00,192.168.1.4,192.168.1.100,6373,UDP,472,80.3008123889676,Normal,1,4.13433923586681,285.58594140542544,33.622164449496054,20.9566802249677,0
2023-01-10 17:00:00,192.168.1.4,192.168.1.100,2373,ICMP,803,96.09592267818958,APT,0,2.813277114513712,27.734703244096554,97.60441373669697,47.15134429844865,0
2023-01-10 18:00:00,192.168.1.4,10.0.0.101,7457,ICMP,1465,53.63991437732661,DoS,0,3.8109375559704106,71.10900588796315,87.36820206508617,36.10343781418684,1
2023-01-10 19:00:00,192.168.1.4,192.168.1.103,4819,ICMP,1275,48.90071370272455,DoS,1,3.568036831317358,311.6521487103438,33.00486889671835,4.497515818077831,0
2023-01-10 20:00:00,10.0.0.2,192.168.1.100,706,UDP,921,40.24853126908394,DoS,0,1.0375574769243952,104.70409688795907,58.820760966130585,42.3312688377656,0
2023-01-10 21:00:00,10.0.0.2,192.168.1.103,8496,UDP,293,15.453735180136034,DoS,0,2.8440636821693643,252.53096979446374,84.74494487899584,36.64180845334823,0
2023-01-10 22:00:00,172.16.0.3,192.168.1.100,4831,UDP,182,57.30346256491404,Malware,1,4.338615764025462,272.89596132866734,44.18330624133186,30.586231632562395,0
2023-01-10 23:00:00,192.168.1.4,172.16.0.102,8974,ICMP,1243,27.773551180165285,DoS,0,2.1605811840096467,142.47008794519877,1.893990588640081,41.03261873439795,0
2023-01-11 00:00:00,10.0.0.2,192.168.1.100,5366,UDP,847,92.13862047007625,APT,0,4.832953851116583,474.2641526152049,7.543595135682144,20.26508140237356,0
2023-01-11 01:00:00,172.16.0.3,192.168.1.103,5063,TCP,528,58.36076134728205,Malware,0,2.26107550050859,421.389589310952,51.088232862735794,11.152902437607251,0
2023-01-11 02:00:00,192.168.1.4,172.16.0.102,2448,TCP,167,59.32473403276021,DoS,0,0.7139281833394234,361.46438030876647,96.94699363002024,25.64996711652709,0
2023-01-11 03:00:00,192.168.1.1,172.16.0.102,5146,UDP,761,35.5569736216133,Normal,0,1.9471734003883663,39.91893933829513,69.3516332676649,27.487203604114345,0
2023-01-11 04:00:00,172.16.0.3,172.16.0.102,8240,TCP,238,5.293736262572978,Data Injection,0,4.7585120319526855,53.9588796352007,7.184527524713096,26.96248596329461,0
2023-01-11 05:00:00,10.0.0.2,192.168.1.103,9118,TCP,808,3.2712021607615633,Data Injection,0,1.5986042466992711,246.8978915866129,19.017151491607095,28.297182194857253,0
2023-01-11 06:00:00,192.168.1.1,10.0.0.101,7833,ICMP,1221,42.39118090090444,Data Injection,0,4.340490799335314,81.19596124630185,77.15518200736332,47.44037542013512,0
2023-01-11 07:00:00,192.168.1.1,10.0.0.101,9665,UDP,1478,8.54808127191406,Malware,0,4.406253408409449,489.15446630120755,84.15983201962885,45.12205659250194,1
2023-01-11 08:00:00,192.168.1.1,10.0.0.101,3376,UDP,728,60.724010858459906,DoS,0,1.7509326216598053,80.10159677967731,61.80768916024023,43.798280124291075,0
2023-01-11 09:00:00,172.16.0.3,192.168.1.103,8727,ICMP,96,88.10920326340178,Malware,0,0.4162882902531606,244.24644989652302,64.47787464601868,40.090698864340496,0
2023-01-11 10:00:00,10.0.0.2,172.16.0.102,7286,TCP,118,88.30319017022035,APT,0,3.6227895457940913,182.6964073639112,2.930911293300126,47.17706255253774,0
2023-01-11 11:00:00,192.168.1.1,10.0.0.101,6560,TCP,582,65.93863647221,Normal,0,1.5575614950699301,320.0538243055949,82.8701729321927,5.014882619802222,0
2023-01-11 12:00:00,192.168.1.4,192.168.1.103,58,UDP,819,21.20205996414581,Normal,0,3.9146180712878618,65.38916803582303,78.84869329626588,13.3296507461424,1
2023-01-11 13:00:00,192.168.1.1,10.0.0.101,3362,TCP,75,86.31338345275132,Data Injection,0,2.2132742413021655,215.72789759315305,25.977610895924386,24.803291688163785,0
2023-01-11 14:00:00,192.168.1.1,192.168.1.100,9098,ICMP,783,88.6207341877895,Data Injection,0,2.4263337117131076,138.0778113707647,70.89680432455414,42.34207120685792,0
2023-01-11 15:00:00,172.16.0.3,10.0.0.101,2864,ICMP,618,19.745693136800575,Data Injection,1,3.889547033742684,443.98801081117233,21.563975181857312,25.30776900498435,1
2023-01-11 16:00:00,172.16.0.3,10.0.0.101,1118,UDP,436,73.76886596849066,DoS,0,1.9118166553081395,21.252270355212847,4.128983089046148,37.42693349314528,0
2023-01-11 17:00:00,10.0.0.2,172.16.0.102,7047,ICMP,547,28.723302937819586,APT,0,2.215636726614573,456.9500195092232,20.193540604778693,7.034099271920919,0
2023-01-11 18:00:00,192.168.1.4,192.168.1.103,1843,ICMP,1036,80.28376720405767,APT,0,1.8809523438481106,416.66407513794724,17.945024787754523,12.695449267530352,1
2023-01-11 19:00:00,172.16.0.3,172.16.0.102,3175,UDP,1315,99.7240662003699,APT,0,1.8367025763863998,149.4877875039669,33.84102487381124,36.61562714237985,0
2023-01-11 20:00:00,192.168.1.1,172.16.0.102,3113,ICMP,686,3.099597932406342,APT,1,2.629732884507297,394.85603668387523,41.90310476782827,8.320227043497429,1
2023-01-11 21:00:00,10.0.0.2,172.16.0.102,5678,ICMP,370,89.7468499925141,Data Injection,1,4.043997222505753,16.575566609035032,50.903035260621024,17.632661139280845,0
2023-01-11 22:00:00,192.168.1.1,172.16.0.102,3798,ICMP,520,62.300790306505945,Normal,0,1.8088415596128293,483.46590959640343,47.727712163281986,13.316826264897214,1
2023-01-11 23:00:00,192.168.1.1,172.16.0.102,2916,TCP,223,97.34092365456563,Data Injection,0,2.6212736026886834,263.77087635230487,27.14039313593241,17.55809854170168,0
2023-01-12 00:00:00,172.16.0.3,10.0.0.101,1008,UDP,394,46.55445080089012,APT,1,3.353636627213004,152.3372320066572,3.0141497905500394,35.44537004899072,1
2023-01-12 01:00:00,10.0.0.2,172.16.0.102,4136,UDP,839,84.75405426408024,Data Injection,1,1.3471972315182752,181.92902308474385,60.54965206149136,18.455574339025773,0
2023-01-12 02:00:00,192.168.1.4,172.16.0.102,6466,UDP,288,6.333167452967896,APT,0,1.3876140245119628,34.13627137678819,39.63490850175071,27.80763979813622,0
2023-01-12 03:00:00,192.168.1.4,192.168.1.103,4199,TCP,1046,33.594377102821745,Malware,0,4.667065635117274,494.6854075069776,29.93734852301622,5.086600665015041,0
2023-01-12 04:00:00,172.16.0.3,192.168.1.100,1702,TCP,792,6.794952121345876,Normal,0,3.617672866655443,20.606680630195534,86.70741017876819,40.27038289240793,0
2023-01-12 05:00:00,172.16.0.3,10.0.0.101,5646,UDP,1132,97.53677903455915,Malware,1,2.885933381116544,327.79865445078167,74.69965644903615,18.557442419841433,0
2023-01-12 06:00:00,10.0.0.2,10.0.0.101,7444,TCP,1301,81.71569333645648,DoS,0,3.23860027210306,221.9252279255227,85.79077828240698,32.46185453576379,0
2023-01-12 07:00:00,192.168.1.4,10.0.0.101,953,UDP,1146,85.26948738247245,Data Injection,0,0.14649721551709183,474.5091928761688,49.54878119177486,36.296941122925446,0
2023-01-12 08:00:00,192.168.1.4,172.16.0.102,3618,TCP,707,93.80272662024603,DoS,0,3.090514827808484,123.7538704130908,13.18003208746507,10.56208001337385,0
2023-01-12 09:00:00,192.168.1.4,172.16.0.102,2000,ICMP,679,8.601838263366558,Data Injection,0,2.5475443661210093,266.51132514506764,69.65252146851512,44.245281749172165,0
2023-01-12 10:00:00,192.168.1.1,172.16.0.102,3076,ICMP,258,38.621199492082006,Malware,0,2.7287483988971784,241.69574808279373,20.68677061572381,30.849590155186952,1
2023-01-12 11:00:00,192.168.1.4,192.168.1.103,9004,UDP,552,7.196385415495812,APT,1,1.7971191341540855,351.7303555810006,44.17884394226251,21.493384573398927,0
2023-01-12 12:00:00,192.168.1.1,192.168.1.100,811,TCP,220,21.15823084484786,APT,0,0.40736948856470945,34.937105744257835,6.593578815993961,9.198525660553154,0
2023-01-12 13:00:00,10.0.0.2,172.16.0.102,5410,TCP,673,23.013641126063472,Data Injection,0,0.9666961680602609,97.70077588165407,82.54830940205595,47.120816801270216,0
2023-01-12 14:00:00,192.168.1.1,192.168.1.100,6655,ICMP,1313,46.96381038365311,APT,0,4.753723566063359,108.06784522633207,12.681470040645308,37.77790338616809,0
2023-01-12 15:00:00,10.0.0.2,192.168.1.103,2275,ICMP,475,26.929360528618897,Malware,0,2.04349781135467,369.3372266660032,90.31944095422604,10.480425680389118,0
2023-01-12 16:00:00,192.168.1.4,10.0.0.101,3630,TCP,1292,10.187712871094334,APT,0,2.333415779154321,95.3802094670433,86.43663716592955,16.951767658738802,0
2023-01-12 17:00:00,192.168.1.4,172.16.0.102,1627,TCP,1166,16.83235980050136,Malware,0,0.26354894926719497,287.17239018159734,46.51181816748068,40.50274547859485,0
2023-01-12 18:00:00,10.0.0.2,192.168.1.100,5199,TCP,1211,14.812828798853884,DoS,0,0.18783114771990295,108.4066664299759,74.46238360996867,34.814315394445416,0
2023-01-12 19:00:00,172.16.0.3,192.168.1.100,6593,TCP,534,97.3103721114386,Malware,0,3.5859072352337886,430.95085009190524,61.98256287443352,38.31263620651465,0
2023-01-12 20:00:00,10.0.0.2,172.16.0.102,1004,TCP,1305,75.95332144115551,Normal,0,2.690473320605556,471.1505417903296,80.32725666954072,22.115935000425328,0
2023-01-12 21:00:00,172.16.0.3,10.0.0.101,5796,TCP,579,96.77937038042924,Normal,0,2.5435299210813334,259.727994496178,43.23732956851262,35.85216550584413,0
2023-01-12 22:00:00,192.168.1.1,10.0.0.101,3696,UDP,1191,44.03007460214007,Normal,1,1.2156226521133435,176.80213322037997,78.60226757601056,19.386036770909296,0
2023-01-12 23:00:00,192.168.1.1,10.0.0.101,3400,TCP,456,27.9090113180994,Data Injection,1,3.723753658149611,117.79482973373207,46.29943602480829,10.642019555216,0
2023-01-13 00:00:00,192.168.1.1,192.168.1.103,8731,ICMP,694,79.84949040119774,Data Injection,0,0.8411828955424594,25.84071975999884,94.10248220549511,31.67058403858386,0
2023-01-13 01:00:00,192.168.1.4,192.168.1.100,8802,UDP,671,32.69276641231057,Data Injection,0,0.9496737183051002,134.9815380225502,48.688572872432246,48.80309488737983,0
2023-01-13 02:00:00,192.168.1.1,192.168.1.100,1070,TCP,1043,30.0083990331643,Malware,1,2.3035608567413774,327.46365419271365,46.315665266179586,15.598988472626946,0
2023-01-13 03:00:00,172.16.0.3,192.168.1.100,3653,ICMP,497,23.32734862156234,Data Injection,0,1.4313993105597045,267.2748487232962,78.52867897019492,23.10238265140573,0
2023-01-13 04:00:00,192.168.1.1,192.168.1.103,6362,UDP,1418,13.054929924601112,DoS,1,1.2373149061657318,472.0765978621828,82.1756114069077,33.73266841638569,0
2023-01-13 05:00:00,10.0.0.2,192.168.1.100,979,ICMP,1230,25.720659795574925,Normal,1,3.226188222766658,198.74235398335858,55.493462520684965,27.121163477912145,0
2023-01-13 06:00:00,10.0.0.2,192.168.1.103,6079,TCP,603,35.59644287254138,Malware,0,3.2548587260927224,347.23780782186884,18.061801568158035,42.18704700588156,0
2023-01-13 07:00:00,192.168.1.4,10.0.0.101,8904,TCP,341,67.43202139375846,Normal,0,4.122585348999646,245.17205099008558,46.829047272662194,38.11096105282884,0
2023-01-13 08:00:00,10.0.0.2,172.16.0.102,5675,TCP,296,6.350227737723213,Data Injection,1,2.0885428348648793,256.7755317461816,96.81044304067687,3.009030472731616,1
2023-01-13 09:00:00,172.16.0.3,192.168.1.100,4493,TCP,1177,21.129643272567762,Malware,0,0.3654254551307512,134.61938298745463,75.32332068461459,49.921219572796325,0
2023-01-13 10:00:00,192.168.1.1,192.168.1.100,2966,UDP,1286,80.92146166513847,APT,0,1.3683319246072885,228.02043764415785,81.13514412752531,37.644882440601414,0
2023-01-13 11:00:00,192.168.1.4,10.0.0.101,7745,UDP,425,14.777500166018699,DoS,0,4.900027315984085,235.92171350934092,3.379267332042089,43.20877548307625,1
2023-01-13 12:00:00,192.168.1.1,172.16.0.102,546,ICMP,89,34.330250137599904,Data Injection,0,2.9812928761635105,353.614618352718,46.839160317152576,32.59476583355779,0
2023-01-13 13:00:00,192.168.1.1,192.168.1.103,3244,TCP,1112,86.4794262936282,Data Injection,0,3.548685424005101,470.3793595938708,64.69745125238978,42.828627889533436,0
2023-01-13 14:00:00,172.16.0.3,172.16.0.102,1895,ICMP,1481,15.577038583229921,DoS,0,0.03678914812707268,165.33131746376964,83.02026509444467,5.707910448942599,0
2023-01-13 15:00:00,10.0.0.2,10.0.0.101,1783,UDP,570,8.365409878257172,DoS,1,2.5910286609126043,22.058033822067923,5.02243799291887,17.45211799440985,0
2023-01-13 16:00:00,10.0.0.2,10.0.0.101,8732,TCP,1388,48.50534570849309,APT,0,0.1876432876590156,248.6512676248192,85.25864467562312,43.833405085864186,0
2023-01-13 17:00:00,192.168.1.1,172.16.0.102,5817,TCP,1426,30.31170917672579,Data Injection,0,2.84615106045724,272.6862047424351,54.88525358051698,10.162595042217921,0
2023-01-13 18:00:00,192.168.1.4,192.168.1.103,9228,UDP,330,56.384495611937034,Data Injection,0,4.603854248180377,85.05183501482571,19.81166566054839,4.004280719143134,0
2023-01-13 19:00:00,10.0.0.2,192.168.1.103,7119,UDP,524,80.40010855929917,Normal,0,4.8420956525020395,380.47183853175727,31.793796123325034,39.42713510326643,0
2023-01-13 20:00:00,192.168.1.4,192.168.1.100,5129,UDP,519,13.801133966459043,Malware,0,2.702763376944621,492.4796251123043,28.264762219980923,41.79075916660048,0
2023-01-13 21:00:00,10.0.0.2,192.168.1.103,6664,UDP,1447,58.111838546973075,Malware,1,2.2910240262610797,472.941583787222,53.13281752541874,8.21634568767604,0
2023-01-13 22:00:00,192.168.1.4,172.16.0.102,136,UDP,1155,50.60032516294741,Normal,1,4.72508547124247,99.35591337300244,5.263399423122069,42.7318645408575,0
2023-01-13 23:00:00,172.16.0.3,10.0.0.101,2453,TCP,1070,14.493470722718637,Malware,0,3.3680491599834754,437.8062567104796,15.937762234142362,34.369713000298766,0
2023-01-14 00:00:00,192.168.1.4,192.168.1.100,5483,UDP,926,62.43744870434535,DoS,0,0.3244963976920473,352.54232456943066,81.28803503324066,26.052125892507537,0
2023-01-14 01:00:00,172.16.0.3,192.168.1.100,603,TCP,1499,27.43667774429109,Malware,0,2.328627888337488,227.46943533964887,13.347138675606425,41.52948461979111,0
2023-01-14 02:00:00,172.16.0.3,10.0.0.101,8606,TCP,554,48.83464842254685,Malware,0,1.2012250923215195,270.76488616803977,23.416287318866885,21.020537541016395,1
2023-01-14 03:00:00,192.168.1.4,192.168.1.103,3808,UDP,1136,8.319005195278482,Normal,0,2.349021607243408,424.9504873162466,45.39172349985532,9.78029841554752,0
2023-01-14 04:00:00,172.16.0.3,10.0.0.101,4187,UDP,627,46.01244731564095,APT,0,2.2773278600318085,240.58733487954822,51.76037672252172,14.31414856286962,0
